strategy_id,asset_ticker,weight
236,2912.TW,1.49508450191257e-07
236,BLK,0.941241914139974
236,AMZN,3.62495443392044e-08
236,AAPL,1.53896552022747e-09
236,FDX,8.94286887137221e-08
237,WMT,0.0587578091343768
237,2912.TW,1.49508450191257e-07
237,BLK,0.941241914139974
237,AMZN,3.62495443392044e-08
237,AAPL,1.53896552022747e-09
237,FDX,8.94286887137221e-08
238,WMT,0.0587578091343768
238,2912.TW,1.49508450191257e-07
238,BLK,0.941241914139974
238,AMZN,3.62495443392044e-08
238,AAPL,1.53896552022747e-09
238,FDX,8.94286887137221e-08
239,2912.TW,1.61463406224281e-05
239,2330.TW,0.857400848989162
239,1101.TW,2.54328529274684e-08
239,2880.TW,0.142582979237363
240,2912.TW,1.61463406224281e-05
240,2330.TW,0.857400848989162
240,1101.TW,2.54328529274684e-08
240,2880.TW,0.142582979237363
241,GOOGL,6.04390758757616e-08
241,2382.TW,3.43901127304063e-07
241,AMZN,0.478097778289712
241,2454.TW,2.08992099174998e-08
241,ABMD,1.35276908451229e-08
241,2330.TW,0.521901759189209
241,0050.TW,2.37539750553711e-08
242,GOOGL,3.41159942708591e-08
242,2382.TW,2.88685278276925e-07
242,AMZN,0.478098223943362
242,2454.TW,6.67995403955718e-09
242,2330.TW,0.521901433507752
242,0050.TW,1.30676597144014e-08
243,GOOGL,3.41159942708591e-08
243,2382.TW,2.88685278276925e-07
243,AMZN,0.478098223943362
243,2454.TW,6.67995403955718e-09
243,2330.TW,0.521901433507752
243,0050.TW,1.30676597144014e-08
244,GOOGL,3.41159942708591e-08
244,2382.TW,2.88685278276925e-07
244,AMZN,0.478098223943362
244,2454.TW,6.67995403955718e-09
244,2330.TW,0.521901433507752
244,0050.TW,1.30676597144014e-08
245,AAPL,0.137315735235895
245,ADBE,0.862684260207592
245,IBM,4.55651296205963e-09
246,AMD,4.71168943581387e-08
246,GOOGL,7.42145086817291e-08
246,2382.TW,2.6628066789429e-08
246,AMZN,0.0163605548224207
246,2454.TW,1.67225545762357e-08
246,2330.TW,0.983639197192552
246,2317.TW,7.10652605486459e-08
246,0050.TW,1.2237742746525e-08
247,ADBE,0.340870942362382
247,AMZN,0.659129055909749
247,IBM,1.72786904332616e-09
248,ADBE,0.340870942362382
248,AMZN,0.659129055909749
248,IBM,1.72786904332616e-09
249,2317.TW,5.8100882979109e-05
249,2912.TW,3.85499770745904e-10
249,2330.TW,0.857378763544233
249,1101.TW,3.19672761721177e-10
249,2412.TW,0.142563134867615
250,ADBE,0.340870942362382
250,AMZN,0.659129055909749
250,IBM,1.72786904332616e-09
251,2882.TW,0.291828822254
251,2330.TW,0.70817115215676
251,1101.TW,8.60663726754451e-09
251,2412.TW,1.69826024658133e-08
252,2317.TW,5.8100882979109e-05
252,2912.TW,3.85499770745904e-10
252,2330.TW,0.857378763544233
252,1101.TW,3.19672761721177e-10
252,2412.TW,0.142563134867615
253,ADBE,0.340870942362382
253,AMZN,0.659129055909749
253,IBM,1.72786904332616e-09
254,ADBE,0.340870942362382
254,AMZN,0.659129055909749
254,IBM,1.72786904332616e-09
255,ADBE,0.340870942362382
255,AMZN,0.659129055909749
255,IBM,1.72786904332616e-09
256,ADBE,0.340870942362382
256,AMZN,0.659129055909749
256,IBM,1.72786904332616e-09
257,ADBE,0.340870942362382
257,AMZN,0.659129055909749
257,IBM,1.72786904332616e-09
258,AAPL,6.86933890374894e-09
258,ADBE,0.340870873985731
258,AMZN,0.65912911914493
259,AAPL,0.137315735235895
259,ADBE,0.862684260207592
259,IBM,4.55651296205963e-09
260,ADBE,0.340870942362382
260,AMZN,0.659129055909749
260,IBM,1.72786904332616e-09
261,AAPL,6.86933890374894e-09
261,ADBE,0.340870873985731
261,AMZN,0.65912911914493
262,AAPL,6.86933890374894e-09
262,ADBE,0.340870873985731
262,AMZN,0.65912911914493
263,AAPL,6.86933890374894e-09
263,ADBE,0.340870873985731
263,AMZN,0.65912911914493
264,AAPL,6.86933890374894e-09
264,ADBE,0.340870873985731
264,AMZN,0.65912911914493
265,AAPL,6.86933890374894e-09
265,ADBE,0.340870873985731
265,AMZN,0.65912911914493
266,AAPL,6.86933890374894e-09
266,ADBE,0.340870873985731
266,AMZN,0.65912911914493
267,WMT,1.9392536859908e-09
267,MSFT,0.0094022873746898
267,FB,1.30614102439487e-09
267,GOOGL,5.97195149271254e-10
267,BRK-B,5.16475573302668e-10
267,AMZN,8.77532092379993e-10
267,DIS,1.93222966705704e-10
267,AAPL,0.990597691294608
267,NFLX,1.59008819747791e-08
268,WMT,1.9392536859908e-09
268,MSFT,0.0094022873746898
268,FB,1.30614102439487e-09
268,GOOGL,5.97195149271254e-10
268,BRK-B,5.16475573302668e-10
268,AMZN,8.77532092379993e-10
268,DIS,1.93222966705704e-10
268,AAPL,0.990597691294608
268,NFLX,1.59008819747791e-08
269,AAPL,0.128657580053829
269,VOO,0.871342411979273
269,2330.TW,7.96689830046245e-09
270,AAPL,1.06369410339155e-07
270,2330.TW,0.128657470580864
270,2207.TW,0.871342423049726
271,AAPL,0.12865758480976
271,2330.TW,6.63136438499778e-09
271,5880.TW,0.871342408558875
272,AAPL,7.88244403122482e-08
272,2330.TW,0.128657460513403
272,5880.TW,2.10168885278038e-08
272,2207.TW,0.871342439645268
273,2317.TW,0.291828239455571
273,2330.TW,4.22570535656879e-08
273,1101.TW,0.708171623492504
273,2412.TW,9.47948719771119e-08
274,AAPL,0.0114811745938247
274,NVDA,1.50524758343295e-08
274,2330.TW,3.46745130412078e-08
274,VOO,0.988518724110307
274,AXP,5.15688795297233e-08
275,AAPL,0.0114812890395399
275,NVDA,5.60968056268998e-09
275,2330.TW,6.29058238544063e-09
275,AXP,0.988518699060197
276,3008.TW,0.994702425902972
276,2330.TW,0.00529757409702825
277,AAPL,0.173477260867784
277,2330.TW,7.85158046434548e-08
277,2303.TW,0.826522660616411
278,VOO,1.34294424793405e-07
278,MSFT,0.286022207294602
278,TLT,0.694775279247144
278,DIS,0.0192023791638293
279,VOO,1.34294424793405e-07
279,MSFT,0.286022207294602
279,TLT,0.694775279247144
279,DIS,0.0192023791638293
280,VOO,0.966487812803888
280,VNQ,2.08701199600214e-08
280,TLT,0.0335121663259925
281,VOO,0.966487812803888
281,VNQ,2.08701199600214e-08
281,TLT,0.0335121663259925
282,AAPL,0.0135257245875201
282,BRK-B,0.101156476638812
282,ADBE,0.00546390180616743
282,WM,0.879853721473805
282,IAU,1.75493695705484e-07
283,2330.TW,4.00029389480226e-07
283,COST,0.0636726651943941
283,IAU,1.40910857844328e-07
283,DIS,0.936326793865359
284,CMI,0.245518105721896
284,AMZN,0.754481886538672
284,BIV,7.73943179656835e-09
285,BEN,0.764503483707243
285,ADI,8.33655543196079e-09
285,EIX,0.235496507956202
286,IAU,0.026338669572385
286,GLW,0.0109112700514523
286,JCI,0.962749215863344
286,HOLX,8.44512818343448e-07
287,ACN,3.56096979236512e-06
287,ADM,0.214015900675936
287,AWK,0.785980538354271
288,ABC,0.993436153424952
288,ADM,0.00656384046921593
288,ABT,6.10583236011205e-09
289,EQR,0.931251237129654
289,ADM,0.0687487555897664
289,ABT,7.28057979301541e-09
290,ADSK,0.982685841929605
290,ABT,0.0173141403818606
290,ABBV,1.76885342637957e-08
291,2330.TW,0.173477260867784
291,2303.TW,7.85158046434548e-08
291,AAPL,0.826522660616411
292,2330.TW,0.173477260867784
292,2303.TW,7.85158046434548e-08
292,AAPL,0.826522660616411
293,2330.TW,0.173477260867784
